row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
71686_88,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",88.0,96.8,2.20,slot,false,375969.95,303,866.01,365,,,23.47,365,240.46,365,3178.75,365,873.99,365,1.78,365,,,0.31,303,,,1.11,365,8984.32,365,,,,,3.62,365
71686_90,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",90.0,99.0,5.00,mw,true,1049622.96,119,5946.39,130,1.59,130,36.54,130,420.93,130,2625.78,130,851.59,130,1.85,130,0,130,0.34,119,-1.06,130,1.07,130,60977.82,130,1,41,4.38,130,3.16,130
71686_90,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",90.0,99.0,5.00,mw,false,157830.75,747,848.18,856,,,22.64,856,247.13,856,3496.86,856,897.69,856,1.91,856,,,0.35,747,,,1.07,856,8320.66,856,,,,,3.89,856
71686_90,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",90.0,99.0,2.20,slot,true,346122.99,55,2851.16,60,1.72,60,24.70,60,367.85,60,2622.05,60,841.96,60,1.57,60,0,60,0.35,55,-1.17,60,1.07,60,27085.52,60,1,16,4.38,60,3.18,60
71686_90,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",90.0,99.0,2.20,slot,false,118098.31,335,581.66,376,,,22.17,376,224,376,3635.23,376,911.32,376,1.70,376,,,0.37,335,,,1.04,376,6953.68,376,,,,,3.98,376
71686_92,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",92.0,101.2,5.00,mw,true,471914.79,125,2367.48,133,2.01,133,29.05,133,357.63,133,2601.73,133,872.50,133,1.68,133,0,133,0.34,125,-0.47,133,1.03,133,21115.35,133,1,27,4.32,133,3.04,133
71686_92,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",92.0,101.2,5.00,mw,false,136871.64,755,960.11,869,,,22.46,869,232.44,869,3709.83,869,929.30,869,1.88,869,,,0.34,755,,,1.06,869,7975.90,869,,,,,3.98,869
71686_92,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",92.0,101.2,2.20,slot,true,684633.05,53,2933.30,58,1.55,58,30.57,58,364.57,58,2589.08,58,894.85,58,1.43,58,0,58,0.35,53,-0.42,58,1,58,26980.28,58,1,15,4.43,58,2.95,58
71686_92,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",92.0,101.2,2.20,slot,false,167384.78,330,1502.45,389,,,22.60,389,263.43,389,3521.93,389,901.08,389,2.15,389,,,0.35,330,,,1.07,389,10081.76,389,,,,,3.91,389
71686_94,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",94.0,103.4,5.00,mw,true,367782.59,113,2431.15,128,2.35,128,26.99,128,338.67,128,2639.77,128,885.50,128,1.43,128,0,128,0.36,113,-0.51,128,1.05,128,18586.48,128,1,29,4.41,128,3.03,128
71686_94,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",94.0,103.4,5.00,mw,false,93172.51,721,942.07,840,,,23.21,840,218.79,840,3882.05,840,941.73,840,1.90,840,,,0.35,721,,,1.08,840,7146.66,840,,,,,4.11,840
71686_94,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",94.0,103.4,2.20,slot,true,329128.50,47,2379.51,53,1.82,53,26.73,53,373.77,53,2723.64,53,871.87,53,1.91,53,0,53,0.35,47,-0.19,53,1.08,53,18300.85,53,1,9,4.42,53,3.17,53
71686_94,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",94.0,103.4,2.20,slot,false,77479.10,324,440.28,372,,,21.76,372,189.04,372,4240.28,372,984.64,372,1.70,372,,,0.33,324,,,1.07,372,5150.33,372,,,,,4.29,372
71686_96,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",96.0,105.6,5.00,mw,true,336107.17,95,3007.41,108,2.30,108,30.53,108,329.08,108,2666.59,108,885.30,108,1.34,108,0,108,0.38,95,-1.06,108,1.10,108,22400.75,108,1.07,29,4.53,108,3.04,108
71686_96,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",96.0,105.6,5.00,mw,false,53174.55,729,484.17,834,,,23.64,834,189.93,834,3798.32,834,911.86,834,1.85,834,,,0.37,729,,,1.08,834,4408.80,834,,,,,4.14,834
71686_96,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",96.0,105.6,2.20,slot,true,181937.24,44,2126.17,50,3.75,50,30.95,50,308.60,50,2664.93,50,882.93,50,0.94,50,0,50,0.38,44,-1.60,50,1.14,50,18243.08,50,1.13,16,4.30,50,3.02,50
71686_96,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",96.0,105.6,2.20,slot,false,54240.54,320,542.09,361,,,26.46,361,205.34,361,3562.30,361,898.57,361,2.05,361,,,0.37,320,,,1.09,361,4742.13,361,,,,,3.98,361
71686_98,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",98.0,107.8,5.00,mw,true,332114.50,90,3128.75,108,2.53,108,29.73,108,300.48,108,2604.66,108,877.89,108,1.41,108,0,108,0.38,90,-1.08,108,1.11,108,19464.09,108,1.07,27,4.38,108,2.98,108
71686_98,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",98.0,107.8,5.00,mw,false,84901.19,656,443.38,779,,,24.96,770,198.49,779,3436.82,779,879.80,779,1.89,770,,,0.36,656,,,1.08,779,3942.24,779,,,,,3.91,779
71686_98,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",98.0,107.8,2.20,slot,true,468438.50,43,3677.51,46,0.80,46,33.71,46,310.83,46,2573.24,46,898.86,46,1.33,46,0,46,0.37,43,-1.05,46,1.09,46,24929.80,46,1,11,4.74,46,2.91,46
71686_98,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",98.0,107.8,2.20,slot,false,68687.57,327,460.56,367,,,25.48,367,203.89,367,3513.35,367,874.94,367,1.90,367,,,0.38,327,,,1.09,367,3954.72,367,,,,,4.01,367
71686_100,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",100.0,110.0,5.00,mw,true,281631.30,53,2333.69,67,2.06,67,22.83,67,271.60,67,2561.15,67,895.30,67,1.57,67,0,67,0.37,53,-0.30,67,1.07,67,11331.57,67,1,14,4.31,67,2.90,67
71686_100,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",100.0,110.0,5.00,mw,false,115303.48,324,365.94,407,,,23.17,398,200.45,407,3417.40,407,880.67,407,1.89,398,,,0.35,324,,,1.06,407,3574.41,407,,,,,3.87,407
71686_100,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",100.0,110.0,2.20,slot,true,289735.09,22,3373.22,33,3.26,33,22.18,33,258.39,33,2553.60,33,874.19,33,1.70,33,0,33,0.41,22,0.02,33,1.09,33,12799.45,33,1,7,3.91,33,2.94,33
71686_100,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",100.0,110.0,2.20,slot,false,170676.32,122,331.52,179,,,21.20,170,193.12,179,3109.17,179,865.94,179,1.62,170,,,0.31,122,,,1.06,179,3523.05,179,,,,,3.58,179
