row,id,name,desc,rt.pct,rt,width,slice,stat,val
72635_0,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,0.0,0.0,5.00,mw,msms,38.0
72635_0,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,0.0,0.0,5.00,mw,apex,97570.74059999998
72635_0,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,0.0,0.0,5.00,mw,annot,11.0
72635_0,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,0.0,0.0,2.40,slot,msms,26.0
72635_0,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,0.0,0.0,2.40,slot,apex,69617.72269999998
72635_0,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,0.0,0.0,2.40,slot,annot,9.0
72635_2,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,2.0,2.4,5.00,mw,msms,91.0
72635_2,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,2.0,2.4,5.00,mw,apex,715369.8357
72635_2,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,2.0,2.4,5.00,mw,annot,26.0
72635_2,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,2.0,2.4,2.40,slot,msms,57.0
72635_2,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,2.0,2.4,2.40,slot,apex,629758.9630000001
72635_2,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,2.0,2.4,2.40,slot,annot,17.0
72635_4,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,4.0,4.8,5.00,mw,msms,81.0
72635_4,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,4.0,4.8,5.00,mw,apex,660177.2048
72635_4,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,4.0,4.8,5.00,mw,annot,17.0
72635_4,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,4.0,4.8,2.40,slot,msms,16.0
72635_4,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,4.0,4.8,2.40,slot,apex,30917.043400000006
72635_4,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,4.0,4.8,2.40,slot,annot,1.0
72635_6,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,6.0,7.2,5.00,mw,msms,188.0
72635_6,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,6.0,7.2,5.00,mw,apex,3.47518664245E7
72635_6,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,6.0,7.2,5.00,mw,annot,43.0
72635_6,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,6.0,7.2,2.40,slot,msms,73.0
72635_6,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,6.0,7.2,2.40,slot,apex,2332662.4431
72635_6,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,6.0,7.2,2.40,slot,annot,9.0
72635_8,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,8.0,9.6,5.00,mw,msms,380.0
72635_8,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,8.0,9.6,5.00,mw,apex,3.342537987586002E8
72635_8,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,8.0,9.6,5.00,mw,annot,128.0
72635_8,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,8.0,9.6,2.40,slot,msms,206.0
72635_8,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,8.0,9.6,2.40,slot,apex,1.8756459716399997E8
72635_8,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,8.0,9.6,2.40,slot,annot,78.0
72635_10,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,10.0,12.0,5.00,mw,msms,442.0
72635_10,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,10.0,12.0,5.00,mw,apex,5.0493169560000026E8
72635_10,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,10.0,12.0,5.00,mw,annot,156.0
72635_10,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,10.0,12.0,2.40,slot,msms,209.0
72635_10,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,10.0,12.0,2.40,slot,apex,2.3045587858999994E8
72635_10,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,10.0,12.0,2.40,slot,annot,74.0
72635_12,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,12.0,14.4,5.00,mw,msms,435.0
72635_12,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,12.0,14.4,5.00,mw,apex,3.2503978148000026E8
72635_12,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,12.0,14.4,5.00,mw,annot,139.0
72635_12,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,12.0,14.4,2.40,slot,msms,209.0
72635_12,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,12.0,14.4,2.40,slot,apex,1.7603896527E8
72635_12,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,12.0,14.4,2.40,slot,annot,60.0
72635_14,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,14.0,16.8,5.00,mw,msms,438.0
72635_14,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,14.0,16.8,5.00,mw,apex,2.4279557232999977E8
72635_14,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,14.0,16.8,5.00,mw,annot,125.0
72635_14,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,14.0,16.8,2.40,slot,msms,208.0
72635_14,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,14.0,16.8,2.40,slot,apex,1.0595698000000001E8
72635_14,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,14.0,16.8,2.40,slot,annot,58.0
72635_16,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,16.0,19.2,5.00,mw,msms,437.0
72635_16,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,16.0,19.2,5.00,mw,apex,2.687344404399998E8
72635_16,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,16.0,19.2,5.00,mw,annot,110.0
72635_16,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,16.0,19.2,2.40,slot,msms,209.0
72635_16,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,16.0,19.2,2.40,slot,apex,1.4516480085000002E8
72635_16,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,16.0,19.2,2.40,slot,annot,59.0
72635_18,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,18.0,21.6,5.00,mw,msms,432.0
72635_18,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,18.0,21.6,5.00,mw,apex,2.5693268404000005E8
72635_18,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,18.0,21.6,5.00,mw,annot,118.0
72635_18,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,18.0,21.6,2.40,slot,msms,210.0
72635_18,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,18.0,21.6,2.40,slot,apex,1.1076390959000002E8
72635_18,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,18.0,21.6,2.40,slot,annot,50.0
72635_20,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,20.0,24.0,5.00,mw,msms,429.0
72635_20,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,20.0,24.0,5.00,mw,apex,1.5109440347000003E8
72635_20,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,20.0,24.0,5.00,mw,annot,114.0
72635_20,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,20.0,24.0,2.40,slot,msms,205.0
72635_20,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,20.0,24.0,2.40,slot,apex,7.531622450000004E7
72635_20,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,20.0,24.0,2.40,slot,annot,53.0
72635_22,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,22.0,26.4,5.00,mw,msms,431.0
72635_22,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,22.0,26.4,5.00,mw,apex,1.2158836072299999E8
72635_22,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,22.0,26.4,5.00,mw,annot,95.0
72635_22,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,22.0,26.4,2.40,slot,msms,209.0
72635_22,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,22.0,26.4,2.40,slot,apex,6.565679047300002E7
72635_22,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,22.0,26.4,2.40,slot,annot,57.0
72635_24,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,24.0,28.8,5.00,mw,msms,432.0
72635_24,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,24.0,28.8,5.00,mw,apex,1.3064334669300006E8
72635_24,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,24.0,28.8,5.00,mw,annot,78.0
72635_24,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,24.0,28.8,2.40,slot,msms,204.0
72635_24,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,24.0,28.8,2.40,slot,apex,4.559787416000001E7
72635_24,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,24.0,28.8,2.40,slot,annot,37.0
72635_26,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,26.0,31.2,5.00,mw,msms,427.0
72635_26,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,26.0,31.2,5.00,mw,apex,1.8242805520200008E8
72635_26,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,26.0,31.2,5.00,mw,annot,100.0
72635_26,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,26.0,31.2,2.40,slot,msms,207.0
72635_26,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,26.0,31.2,2.40,slot,apex,8.849786477000003E7
72635_26,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,26.0,31.2,2.40,slot,annot,40.0
72635_28,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,28.0,33.6,5.00,mw,msms,429.0
72635_28,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,28.0,33.6,5.00,mw,apex,2.874796722119998E8
72635_28,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,28.0,33.6,5.00,mw,annot,111.0
72635_28,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,28.0,33.6,2.40,slot,msms,204.0
72635_28,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,28.0,33.6,2.40,slot,apex,1.2466324239200006E8
72635_28,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,28.0,33.6,2.40,slot,annot,63.0
72635_30,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,30.0,36.0,5.00,mw,msms,425.0
72635_30,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,30.0,36.0,5.00,mw,apex,2.405226840500002E8
72635_30,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,30.0,36.0,5.00,mw,annot,117.0
72635_30,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,30.0,36.0,2.40,slot,msms,204.0
72635_30,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,30.0,36.0,2.40,slot,apex,1.4121342230999997E8
72635_30,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,30.0,36.0,2.40,slot,annot,43.0
72635_32,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,32.0,38.4,5.00,mw,msms,426.0
72635_32,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,32.0,38.4,5.00,mw,apex,1.3528887239999992E8
72635_32,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,32.0,38.4,5.00,mw,annot,134.0
72635_32,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,32.0,38.4,2.40,slot,msms,208.0
72635_32,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,32.0,38.4,2.40,slot,apex,3.866214967000001E7
72635_32,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,32.0,38.4,2.40,slot,annot,65.0
72635_34,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,34.0,40.8,5.00,mw,msms,433.0
72635_34,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,34.0,40.8,5.00,mw,apex,1.0201714947300003E8
72635_34,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,34.0,40.8,5.00,mw,annot,131.0
72635_34,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,34.0,40.8,2.40,slot,msms,208.0
72635_34,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,34.0,40.8,2.40,slot,apex,5.4162639793000005E7
72635_34,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,34.0,40.8,2.40,slot,annot,67.0
72635_36,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,36.0,43.2,5.00,mw,msms,432.0
72635_36,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,36.0,43.2,5.00,mw,apex,1.1356585455299994E8
72635_36,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,36.0,43.2,5.00,mw,annot,136.0
72635_36,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,36.0,43.2,2.40,slot,msms,207.0
72635_36,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,36.0,43.2,2.40,slot,apex,5.313844586999999E7
72635_36,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,36.0,43.2,2.40,slot,annot,63.0
72635_38,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,38.0,45.6,5.00,mw,msms,433.0
72635_38,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,38.0,45.6,5.00,mw,apex,1.7967492335999998E8
72635_38,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,38.0,45.6,5.00,mw,annot,132.0
72635_38,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,38.0,45.6,2.40,slot,msms,208.0
72635_38,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,38.0,45.6,2.40,slot,apex,7.885165114000006E7
72635_38,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,38.0,45.6,2.40,slot,annot,72.0
72635_40,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,40.0,48.0,5.00,mw,msms,433.0
72635_40,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,40.0,48.0,5.00,mw,apex,2.363288689100001E8
72635_40,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,40.0,48.0,5.00,mw,annot,130.0
72635_40,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,40.0,48.0,2.40,slot,msms,207.0
72635_40,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,40.0,48.0,2.40,slot,apex,1.2674751726999989E8
72635_40,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,40.0,48.0,2.40,slot,annot,60.0
72635_42,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,42.0,50.4,5.00,mw,msms,431.0
72635_42,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,42.0,50.4,5.00,mw,apex,2.1726890701000008E8
72635_42,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,42.0,50.4,5.00,mw,annot,123.0
72635_42,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,42.0,50.4,2.40,slot,msms,208.0
72635_42,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,42.0,50.4,2.40,slot,apex,9.331001216999997E7
72635_42,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,42.0,50.4,2.40,slot,annot,55.0
72635_44,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,44.0,52.8,5.00,mw,msms,426.0
72635_44,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,44.0,52.8,5.00,mw,apex,1.9017861589900002E8
72635_44,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,44.0,52.8,5.00,mw,annot,125.0
72635_44,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,44.0,52.8,2.40,slot,msms,202.0
72635_44,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,44.0,52.8,2.40,slot,apex,1.0218944571000004E8
72635_44,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,44.0,52.8,2.40,slot,annot,62.0
72635_46,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,46.0,55.2,5.00,mw,msms,422.0
72635_46,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,46.0,55.2,5.00,mw,apex,1.3227110574899988E8
72635_46,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,46.0,55.2,5.00,mw,annot,126.0
72635_46,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,46.0,55.2,2.40,slot,msms,203.0
72635_46,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,46.0,55.2,2.40,slot,apex,6.166836271900001E7
72635_46,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,46.0,55.2,2.40,slot,annot,63.0
72635_48,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,48.0,57.6,5.00,mw,msms,424.0
72635_48,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,48.0,57.6,5.00,mw,apex,1.1720787840499999E8
72635_48,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,48.0,57.6,5.00,mw,annot,120.0
72635_48,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,48.0,57.6,2.40,slot,msms,206.0
72635_48,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,48.0,57.6,2.40,slot,apex,4.930111356000001E7
72635_48,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,48.0,57.6,2.40,slot,annot,52.0
72635_50,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,50.0,60.0,5.00,mw,msms,427.0
72635_50,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,50.0,60.0,5.00,mw,apex,1.4133630655499998E8
72635_50,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,50.0,60.0,5.00,mw,annot,101.0
72635_50,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,50.0,60.0,2.40,slot,msms,204.0
72635_50,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,50.0,60.0,2.40,slot,apex,9.676560857500002E7
72635_50,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,50.0,60.0,2.40,slot,annot,58.0
72635_52,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,52.0,62.4,5.00,mw,msms,427.0
72635_52,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,52.0,62.4,5.00,mw,apex,1.2853559518E8
72635_52,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,52.0,62.4,5.00,mw,annot,100.0
72635_52,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,52.0,62.4,2.40,slot,msms,204.0
72635_52,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,52.0,62.4,2.40,slot,apex,3.1183189650000002E7
72635_52,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,52.0,62.4,2.40,slot,annot,42.0
72635_54,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,54.0,64.8,5.00,mw,msms,424.0
72635_54,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,54.0,64.8,5.00,mw,apex,6.949475916999999E7
72635_54,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,54.0,64.8,5.00,mw,annot,96.0
72635_54,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,54.0,64.8,2.40,slot,msms,204.0
72635_54,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,54.0,64.8,2.40,slot,apex,3.14296801E7
72635_54,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,54.0,64.8,2.40,slot,annot,48.0
72635_56,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,56.0,67.2,5.00,mw,msms,416.0
72635_56,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,56.0,67.2,5.00,mw,apex,9.260396427899997E7
72635_56,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,56.0,67.2,5.00,mw,annot,88.0
72635_56,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,56.0,67.2,2.40,slot,msms,198.0
72635_56,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,56.0,67.2,2.40,slot,apex,4.715634479000002E7
72635_56,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,56.0,67.2,2.40,slot,annot,46.0
72635_58,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,58.0,69.6,5.00,mw,msms,419.0
72635_58,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,58.0,69.6,5.00,mw,apex,7.971114979600006E7
72635_58,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,58.0,69.6,5.00,mw,annot,91.0
72635_58,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,58.0,69.6,2.40,slot,msms,201.0
72635_58,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,58.0,69.6,2.40,slot,apex,3.9454170619E7
72635_58,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,58.0,69.6,2.40,slot,annot,38.0
72635_60,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,60.0,72.0,5.00,mw,msms,420.0
72635_60,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,60.0,72.0,5.00,mw,apex,6.297989852600002E7
72635_60,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,60.0,72.0,5.00,mw,annot,90.0
72635_60,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,60.0,72.0,2.40,slot,msms,206.0
72635_60,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,60.0,72.0,2.40,slot,apex,2.3624061367000002E7
72635_60,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,60.0,72.0,2.40,slot,annot,41.0
72635_62,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,62.0,74.4,5.00,mw,msms,419.0
72635_62,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,62.0,74.4,5.00,mw,apex,5.661947821599996E7
72635_62,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,62.0,74.4,5.00,mw,annot,74.0
72635_62,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,62.0,74.4,2.40,slot,msms,199.0
72635_62,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,62.0,74.4,2.40,slot,apex,3.2178401954000015E7
72635_62,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,62.0,74.4,2.40,slot,annot,40.0
72635_64,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,64.0,76.8,5.00,mw,msms,419.0
72635_64,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,64.0,76.8,5.00,mw,apex,4.576405346499997E7
72635_64,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,64.0,76.8,5.00,mw,annot,70.0
72635_64,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,64.0,76.8,2.40,slot,msms,199.0
