type,spec,msid,m/z,zscore,ri,ai
msms,ai_devi_example,105630746,121.084,0.0,0,0
msms,ai_devi_example,105620706,121.084,0.0,0,0
msms,ai_devi_example,105616993,121.565,0.0,0,0
msms,ai_devi_example,105628430,121.565,0.0,0,0
msms,ai_devi_example,105626195,121.565,0.0,0,0
msms,ai_devi_example,105622773,121.565,0.0,0,0
msms,ai_devi_example,105599700,121.565,0.0,0,0
msms,ai_devi_example,105626405,121.565,0.0,0,0
msms,ai_devi_example,105615807,121.565,0.6,1.02,535.13
msms,ai_devi_example,105652140,121.565,0.0,0,0
msms,ai_devi_example,105630746,121.565,0.0,0,0
msms,ai_devi_example,105620706,121.565,0.0,0,0
msms,ai_devi_example,105616993,122.286,0.0,0,0
msms,ai_devi_example,105628430,122.286,0.0,0,0
msms,ai_devi_example,105626195,122.286,0.0,0,0
msms,ai_devi_example,105622773,122.286,0.0,0,0
msms,ai_devi_example,105599700,122.286,0.0,0,0
msms,ai_devi_example,105626405,122.286,0.0,0,0
msms,ai_devi_example,105615807,122.286,0.6,1.16,604.22
msms,ai_devi_example,105652140,122.286,0.0,0,0
msms,ai_devi_example,105630746,122.286,0.0,0,0
msms,ai_devi_example,105620706,122.286,0.0,0,0
msms,ai_devi_example,105616993,123.523,0.0,0,0
msms,ai_devi_example,105628430,123.523,0.0,0,0
msms,ai_devi_example,105626195,123.523,0.0,0,0
msms,ai_devi_example,105622773,123.523,0.0,0,0
msms,ai_devi_example,105599700,123.523,0.0,0,0
msms,ai_devi_example,105626405,123.523,0.0,0,0
msms,ai_devi_example,105615807,123.523,0.0,0,0
msms,ai_devi_example,105652140,123.523,1.6,1.03,4766.48
msms,ai_devi_example,105630746,123.523,0.0,0,0
msms,ai_devi_example,105620706,123.523,0.0,0,0
msms,ai_devi_example,105616993,123.851,0.0,0,0
msms,ai_devi_example,105628430,123.851,0.0,0,0
msms,ai_devi_example,105626195,123.851,0.0,0,0
msms,ai_devi_example,105622773,123.851,0.0,0,0
msms,ai_devi_example,105599700,123.851,0.5,0.84,404.03
msms,ai_devi_example,105626405,123.851,0.0,0,0
msms,ai_devi_example,105615807,123.851,0.0,0,0
msms,ai_devi_example,105652140,123.851,0.0,0,0
msms,ai_devi_example,105630746,123.851,0.0,0,0
msms,ai_devi_example,105620706,123.851,0.0,0,0
msms,ai_devi_example,105616993,127.085,0.0,0,0
msms,ai_devi_example,105628430,127.085,0.0,0,0
msms,ai_devi_example,105626195,127.085,0.0,0,0
msms,ai_devi_example,105622773,127.085,0.0,0,0
msms,ai_devi_example,105599700,127.085,0.0,0,0
msms,ai_devi_example,105626405,127.085,0.0,0,0
msms,ai_devi_example,105615807,127.085,0.0,0,0
msms,ai_devi_example,105652140,127.085,0.0,0,0
msms,ai_devi_example,105630746,127.085,0.0,0,0
msms,ai_devi_example,105620706,127.085,1.3,0.84,16557.83
msms,ai_devi_example,105616993,127.418,0.0,0,0
msms,ai_devi_example,105628430,127.418,0.0,0,0
msms,ai_devi_example,105626195,127.418,0.0,0,0
msms,ai_devi_example,105622773,127.418,0.0,0,0
msms,ai_devi_example,105599700,127.418,0.5,0.75,362.49
msms,ai_devi_example,105626405,127.418,0.0,0,0
msms,ai_devi_example,105615807,127.418,0.0,0,0
msms,ai_devi_example,105652140,127.418,0.0,0,0
msms,ai_devi_example,105630746,127.418,0.0,0,0
msms,ai_devi_example,105620706,127.418,0.0,0,0
msms,ai_devi_example,105616993,128.071,0.5,2.09,420.58
msms,ai_devi_example,105628430,128.071,0.5,0.96,369.79
msms,ai_devi_example,105626195,128.071,0.0,0,0
msms,ai_devi_example,105622773,128.071,0.0,0,0
msms,ai_devi_example,105599700,128.071,0.5,1.01,485.38
msms,ai_devi_example,105626405,128.071,1.0,1.61,1572.34
msms,ai_devi_example,105615807,128.071,0.0,0,0
msms,ai_devi_example,105652140,128.071,0.0,0,0
msms,ai_devi_example,105630746,128.071,0.0,0,0
msms,ai_devi_example,105620706,128.071,0.0,0,0
msms,ai_devi_example,105616993,128.711,0.0,0,0
msms,ai_devi_example,105628430,128.711,0.4,0.77,297.35
msms,ai_devi_example,105626195,128.711,0.0,0,0
msms,ai_devi_example,105622773,128.711,0.0,0,0
msms,ai_devi_example,105599700,128.711,0.0,0,0
msms,ai_devi_example,105626405,128.711,0.0,0,0
msms,ai_devi_example,105615807,128.711,0.0,0,0
msms,ai_devi_example,105652140,128.711,0.0,0,0
msms,ai_devi_example,105630746,128.711,0.0,0,0
msms,ai_devi_example,105620706,128.711,0.0,0,0
msms,ai_devi_example,105616993,129.099,0.3,8.93,1799.80
msms,ai_devi_example,105628430,129.099,1.1,14.29,5504.76
msms,ai_devi_example,105626195,129.099,-1.4,5.22,56294.92
msms,ai_devi_example,105622773,129.099,2.0,29.48,9237.59
msms,ai_devi_example,105599700,129.099,-0.5,4.43,2135.15
msms,ai_devi_example,105626405,129.099,1.1,10.56,10297.83
msms,ai_devi_example,105615807,129.099,0.6,9.23,4829.32
msms,ai_devi_example,105652140,129.099,-1.1,5.06,23384.19
msms,ai_devi_example,105630746,129.099,1.6,30.95,5997.37
msms,ai_devi_example,105620706,129.099,-4.8,3.84,75515.85
msms,ai_devi_example,105616993,129.100,0.3,8.93,1799.80
msms,ai_devi_example,105628430,129.100,1.1,14.29,5504.76
msms,ai_devi_example,105626195,129.100,-1.4,5.22,56294.92
msms,ai_devi_example,105622773,129.100,2.0,29.48,9237.59
msms,ai_devi_example,105599700,129.100,-0.5,4.43,2135.15
msms,ai_devi_example,105626405,129.100,1.1,10.56,10297.83
msms,ai_devi_example,105615807,129.100,0.6,9.23,4829.32
msms,ai_devi_example,105652140,129.100,-1.0,5.06,23384.19
msms,ai_devi_example,105630746,129.100,1.6,30.95,5997.37
msms,ai_devi_example,105620706,129.100,-4.8,3.84,75515.85
msms,ai_devi_example,105616993,129.582,0.0,0,0
msms,ai_devi_example,105628430,129.582,0.0,0,0
msms,ai_devi_example,105626195,129.582,0.0,0,0
msms,ai_devi_example,105622773,129.582,0.0,0,0
msms,ai_devi_example,105599700,129.582,0.0,0,0
msms,ai_devi_example,105626405,129.582,0.0,0,0
msms,ai_devi_example,105615807,129.582,0.0,0,0
msms,ai_devi_example,105652140,129.582,0.0,0,0
msms,ai_devi_example,105630746,129.582,0.5,2.12,411.32
msms,ai_devi_example,105620706,129.582,0.0,0,0
msms,ai_devi_example,105616993,130.082,-0.1,4.89,984.45
msms,ai_devi_example,105628430,130.082,0.7,9.40,3618.56
msms,ai_devi_example,105626195,130.082,0.0,5.26,56642.47
msms,ai_devi_example,105622773,130.082,0.9,11.64,3648.74
msms,ai_devi_example,105599700,130.082,-0.6,3.46,1669.35
msms,ai_devi_example,105626405,130.082,-0.2,4.66,4544.13
msms,ai_devi_example,105615807,130.082,-0.3,4.18,2184.74
msms,ai_devi_example,105652140,130.082,-1.8,3.38,15600.80
msms,ai_devi_example,105630746,130.082,0.8,13.75,2664.30
msms,ai_devi_example,105620706,130.082,-3.5,3.48,68380.98
msms,ai_devi_example,105616993,131.118,0.0,0,0
msms,ai_devi_example,105628430,131.118,0.0,0,0
msms,ai_devi_example,105626195,131.118,0.0,0,0
msms,ai_devi_example,105622773,131.118,1.3,7.83,2453.19
msms,ai_devi_example,105599700,131.118,0.0,0,0
msms,ai_devi_example,105626405,131.118,0.8,1.38,1341.79
msms,ai_devi_example,105615807,131.118,1.2,4.10,2145.61
msms,ai_devi_example,105652140,131.118,0.0,0,0
msms,ai_devi_example,105630746,131.118,0.0,0,0
msms,ai_devi_example,105620706,131.118,0.0,0,0
msms,ai_devi_example,105616993,132.436,0.0,0,0
msms,ai_devi_example,105628430,132.436,0.0,0,0
msms,ai_devi_example,105626195,132.436,0.0,0,0
msms,ai_devi_example,105622773,132.436,0.0,0,0
msms,ai_devi_example,105599700,132.436,0.0,0,0
msms,ai_devi_example,105626405,132.436,0.0,0,0
msms,ai_devi_example,105615807,132.436,0.0,0,0
msms,ai_devi_example,105652140,132.436,0.0,0,0
msms,ai_devi_example,105630746,132.436,0.0,0,0
msms,ai_devi_example,105620706,132.436,1.2,0.79,15505.85
msms,ai_devi_example,105616993,133.045,0.0,0,0
msms,ai_devi_example,105628430,133.045,0.6,1.25,480.98
msms,ai_devi_example,105626195,133.045,0.0,0,0
msms,ai_devi_example,105622773,133.045,0.0,0,0
msms,ai_devi_example,105599700,133.045,0.0,0,0
msms,ai_devi_example,105626405,133.045,0.0,0,0
msms,ai_devi_example,105615807,133.045,0.0,0,0
msms,ai_devi_example,105652140,133.045,0.0,0,0
msms,ai_devi_example,105630746,133.045,0.5,1.98,383.34
msms,ai_devi_example,105620706,133.045,0.0,0,0
msms,ai_devi_example,105616993,136.076,0.7,16.16,3256.65
msms,ai_devi_example,105628430,136.076,2.9,45.72,17607.05
msms,ai_devi_example,105626195,136.076,5.2,15.94,171797.08
msms,ai_devi_example,105622773,136.076,3.3,65.49,20524.49
msms,ai_devi_example,105599700,136.076,0.9,14.53,7003.91
msms,ai_devi_example,105626405,136.076,1.8,17.34,16917.50
msms,ai_devi_example,105615807,136.076,1.5,18.72,9791.88
msms,ai_devi_example,105652140,136.076,0.0,0,0
msms,ai_devi_example,105630746,136.076,2.6,64.98,12591.07
msms,ai_devi_example,105620706,136.076,0.0,0,0
msms,ai_devi_example,105616993,137.080,0.0,0,0
msms,ai_devi_example,105628430,137.080,0.8,2.63,1013.06
msms,ai_devi_example,105626195,137.080,0.0,0,0
msms,ai_devi_example,105622773,137.080,0.6,2.30,720.88
msms,ai_devi_example,105599700,137.080,0.0,0,0
msms,ai_devi_example,105626405,137.080,0.0,0,0
msms,ai_devi_example,105615807,137.080,0.5,1.10,573.11
msms,ai_devi_example,105652140,137.080,1.7,1.39,6428.20
msms,ai_devi_example,105630746,137.080,0.0,0,0
msms,ai_devi_example,105620706,137.080,0.0,0,0
msms,ai_devi_example,105616993,138.055,0.0,0,0
msms,ai_devi_example,105628430,138.055,0.0,0,0
msms,ai_devi_example,105626195,138.055,0.0,0,0
msms,ai_devi_example,105622773,138.055,0.0,0,0
msms,ai_devi_example,105599700,138.055,0.0,0,0
msms,ai_devi_example,105626405,138.055,0.0,0,0
msms,ai_devi_example,105615807,138.055,0.6,1.56,813.78
msms,ai_devi_example,105652140,138.055,2.0,1.74,8043.23
msms,ai_devi_example,105630746,138.055,0.0,0,0
msms,ai_devi_example,105620706,138.055,0.0,0,0
msms,ai_devi_example,105616993,139.611,0.0,0,0
msms,ai_devi_example,105628430,139.611,0.0,0,0
msms,ai_devi_example,105626195,139.611,1.9,1.07,11504.69
msms,ai_devi_example,105622773,139.611,0.0,0,0
msms,ai_devi_example,105599700,139.611,0.0,0,0
msms,ai_devi_example,105626405,139.611,0.0,0,0
msms,ai_devi_example,105615807,139.611,0.0,0,0
msms,ai_devi_example,105652140,139.611,0.0,0,0
msms,ai_devi_example,105630746,139.611,0.0,0,0
msms,ai_devi_example,105620706,139.611,0.0,0,0
msms,ai_devi_example,105616993,141.288,0.0,0,0
msms,ai_devi_example,105628430,141.288,0.0,0,0
msms,ai_devi_example,105626195,141.288,0.0,0,0
msms,ai_devi_example,105622773,141.288,0.0,0,0
msms,ai_devi_example,105599700,141.288,0.0,0,0
msms,ai_devi_example,105626405,141.288,0.0,0,0
msms,ai_devi_example,105615807,141.288,0.0,0,0
msms,ai_devi_example,105652140,141.288,1.5,1.01,4663.68
msms,ai_devi_example,105630746,141.288,0.0,0,0
msms,ai_devi_example,105620706,141.288,0.0,0,0
msms,ai_devi_example,105616993,141.935,0.0,0,0
msms,ai_devi_example,105628430,141.935,0.0,0,0
msms,ai_devi_example,105626195,141.935,0.0,0,0
msms,ai_devi_example,105622773,141.935,0.0,0,0
msms,ai_devi_example,105599700,141.935,0.5,0.80,384.51
msms,ai_devi_example,105626405,141.935,0.0,0,0
msms,ai_devi_example,105615807,141.935,0.0,0,0
msms,ai_devi_example,105652140,141.935,0.0,0,0
msms,ai_devi_example,105630746,141.935,0.0,0,0
msms,ai_devi_example,105620706,141.935,0.0,0,0
msms,ai_devi_example,105616993,143.106,0.0,0,0
msms,ai_devi_example,105628430,143.106,0.7,4.43,1704.14
msms,ai_devi_example,105626195,143.106,1.1,2.03,21898.69
msms,ai_devi_example,105622773,143.106,0.4,2.80,876.77
msms,ai_devi_example,105599700,143.106,0.0,0,0
msms,ai_devi_example,105626405,143.106,0.1,1.61,1566.11
msms,ai_devi_example,105615807,143.106,0.0,0,0
msms,ai_devi_example,105652140,143.106,0.7,1.98,9169.01
msms,ai_devi_example,105630746,143.106,0.9,9.05,1752.98
msms,ai_devi_example,105620706,143.106,0.0,0,0
msms,ai_devi_example,105616993,144.076,0.0,0,0
msms,ai_devi_example,105628430,144.076,0.0,0,0
msms,ai_devi_example,105626195,144.076,0.0,0,0
msms,ai_devi_example,105622773,144.076,0.0,0,0
msms,ai_devi_example,105599700,144.076,0.0,0,0
msms,ai_devi_example,105626405,144.076,0.0,0,0
msms,ai_devi_example,105615807,144.076,0.0,0,0
msms,ai_devi_example,105652140,144.076,0.0,0,0
msms,ai_devi_example,105630746,144.076,0.6,2.53,490.55
msms,ai_devi_example,105620706,144.076,0.0,0,0
msms,ai_devi_example,105616993,145.108,0.0,0,0
msms,ai_devi_example,105628430,145.108,0.0,0,0
msms,ai_devi_example,105626195,145.108,1.9,1.08,11651.79
msms,ai_devi_example,105622773,145.108,0.0,0,0
msms,ai_devi_example,105599700,145.108,0.0,0,0
msms,ai_devi_example,105626405,145.108,0.0,0,0
msms,ai_devi_example,105615807,145.108,0.0,0,0
msms,ai_devi_example,105652140,145.108,0.0,0,0
msms,ai_devi_example,105630746,145.108,0.0,0,0
msms,ai_devi_example,105620706,145.108,0.0,0,0
msms,ai_devi_example,105616993,146.199,0.0,0,0
msms,ai_devi_example,105628430,146.199,0.5,0.80,306.30
msms,ai_devi_example,105626195,146.199,0.0,0,0
msms,ai_devi_example,105622773,146.199,0.0,0,0
msms,ai_devi_example,105599700,146.199,0.0,0,0
msms,ai_devi_example,105626405,146.199,0.0,0,0
msms,ai_devi_example,105615807,146.199,0.0,0,0
msms,ai_devi_example,105652140,146.199,0.0,0,0
msms,ai_devi_example,105630746,146.199,0.0,0,0
msms,ai_devi_example,105620706,146.199,0.0,0,0
msms,ai_devi_example,105616993,146.384,0.0,0,0
msms,ai_devi_example,105628430,146.384,0.5,0.80,308.94
msms,ai_devi_example,105626195,146.384,0.0,0,0
msms,ai_devi_example,105622773,146.384,0.0,0,0
msms,ai_devi_example,105599700,146.384,0.0,0,0
msms,ai_devi_example,105626405,146.384,0.0,0,0
msms,ai_devi_example,105615807,146.384,0.0,0,0
msms,ai_devi_example,105652140,146.384,0.0,0,0
msms,ai_devi_example,105630746,146.384,0.0,0,0
msms,ai_devi_example,105620706,146.384,0.0,0,0
msms,ai_devi_example,105616993,147.113,-0.4,8.14,1640.06
msms,ai_devi_example,105628430,147.113,0.7,16.71,6436.61
msms,ai_devi_example,105626195,147.113,-0.0,10.79,116350.06
msms,ai_devi_example,105622773,147.113,0.0,0,0
msms,ai_devi_example,105599700,147.113,-0.3,9.24,4451.92
msms,ai_devi_example,105626405,147.113,0.0,0,0
msms,ai_devi_example,105615807,147.113,0.2,11.91,6232.78
msms,ai_devi_example,105652140,147.113,-0.6,9.82,45349.73
msms,ai_devi_example,105630746,147.113,1.3,31.19,6042.93
msms,ai_devi_example,105620706,147.113,-4.1,7.76,152649.10
msms,ai_devi_example,105616993,147.238,0.0,0,0
msms,ai_devi_example,105628430,147.238,0.0,0,0
msms,ai_devi_example,105626195,147.238,0.0,0,0
msms,ai_devi_example,105622773,147.238,0.0,0,0
msms,ai_devi_example,105599700,147.238,0.5,0.92,441.95
msms,ai_devi_example,105626405,147.238,0.0,0,0
msms,ai_devi_example,105615807,147.238,0.0,0,0
msms,ai_devi_example,105652140,147.238,0.0,0,0
msms,ai_devi_example,105630746,147.238,0.0,0,0
msms,ai_devi_example,105620706,147.238,0.0,0,0
msms,ai_devi_example,105616993,148.076,0.0,0,0
msms,ai_devi_example,105628430,148.076,0.5,1.07,413.34
msms,ai_devi_example,105626195,148.076,0.0,0,0
msms,ai_devi_example,105622773,148.076,0.0,0,0
msms,ai_devi_example,105599700,148.076,0.0,0,0
msms,ai_devi_example,105626405,148.076,0.0,0,0
msms,ai_devi_example,105615807,148.076,0.0,0,0
msms,ai_devi_example,105652140,148.076,0.0,0,0
msms,ai_devi_example,105630746,148.076,0.0,0,0
msms,ai_devi_example,105620706,148.076,0.0,0,0
msms,ai_devi_example,105616993,150.060,0.0,0,0
msms,ai_devi_example,105628430,150.060,0.0,0,0
msms,ai_devi_example,105626195,150.060,0.0,0,0
msms,ai_devi_example,105622773,150.060,0.0,0,0
msms,ai_devi_example,105599700,150.060,0.0,0,0
msms,ai_devi_example,105626405,150.060,0.0,0,0
msms,ai_devi_example,105615807,150.060,0.0,0,0
msms,ai_devi_example,105652140,150.060,0.0,0,0
msms,ai_devi_example,105630746,150.060,0.8,5.05,978.05
msms,ai_devi_example,105620706,150.060,0.0,0,0
msms,ai_devi_example,105616993,152.335,0.0,0,0
msms,ai_devi_example,105628430,152.335,0.0,0,0
msms,ai_devi_example,105626195,152.335,0.0,0,0
msms,ai_devi_example,105622773,152.335,0.0,0,0
msms,ai_devi_example,105599700,152.335,0.0,0,0
msms,ai_devi_example,105626405,152.335,0.0,0,0
msms,ai_devi_example,105615807,152.335,0.0,0,0
msms,ai_devi_example,105652140,152.335,0.0,0,0
msms,ai_devi_example,105630746,152.335,0.5,2.03,393.81
msms,ai_devi_example,105620706,152.335,0.0,0,0
msms,ai_devi_example,105616993,153.067,0.0,0,0
msms,ai_devi_example,105628430,153.067,0.0,0,0
msms,ai_devi_example,105626195,153.067,0.0,0,0
msms,ai_devi_example,105622773,153.067,0.7,2.47,772.71
msms,ai_devi_example,105599700,153.067,0.0,0,0
msms,ai_devi_example,105626405,153.067,0.8,0.97,949.04
msms,ai_devi_example,105615807,153.067,0.0,0,0
msms,ai_devi_example,105652140,153.067,0.0,0,0
msms,ai_devi_example,105630746,153.067,0.0,0,0
msms,ai_devi_example,105620706,153.067,0.0,0,0
msms,ai_devi_example,105616993,153.186,0.0,0,0
msms,ai_devi_example,105628430,153.186,0.0,0,0
msms,ai_devi_example,105626195,153.186,1.7,0.91,9847.65
msms,ai_devi_example,105622773,153.186,0.0,0,0
msms,ai_devi_example,105599700,153.186,0.0,0,0
msms,ai_devi_example,105626405,153.186,0.0,0,0
msms,ai_devi_example,105615807,153.186,0.0,0,0
msms,ai_devi_example,105652140,153.186,0.0,0,0
msms,ai_devi_example,105630746,153.186,0.0,0,0
msms,ai_devi_example,105620706,153.186,0.0,0,0
msms,ai_devi_example,105616993,153.246,0.0,0,0
msms,ai_devi_example,105628430,153.246,0.0,0,0
msms,ai_devi_example,105626195,153.246,1.9,1.10,11855.47
msms,ai_devi_example,105622773,153.246,0.0,0,0
msms,ai_devi_example,105599700,153.246,0.0,0,0
msms,ai_devi_example,105626405,153.246,0.0,0,0
msms,ai_devi_example,105615807,153.246,0.0,0,0
msms,ai_devi_example,105652140,153.246,0.0,0,0
msms,ai_devi_example,105630746,153.246,0.0,0,0
msms,ai_devi_example,105620706,153.246,0.0,0,0
msms,ai_devi_example,105616993,153.542,0.0,0,0
msms,ai_devi_example,105628430,153.542,0.0,0,0
msms,ai_devi_example,105626195,153.542,0.0,0,0
msms,ai_devi_example,105622773,153.542,0.0,0,0
msms,ai_devi_example,105599700,153.542,0.0,0,0
msms,ai_devi_example,105626405,153.542,0.0,0,0
msms,ai_devi_example,105615807,153.542,0.0,0,0
msms,ai_devi_example,105652140,153.542,0.0,0,0
msms,ai_devi_example,105630746,153.542,0.5,2.17,420.54
msms,ai_devi_example,105620706,153.542,0.0,0,0
msms,ai_devi_example,105616993,154.584,0.5,1.65,333.22
msms,ai_devi_example,105628430,154.584,0.0,0,0
msms,ai_devi_example,105626195,154.584,0.0,0,0
msms,ai_devi_example,105622773,154.584,0.0,0,0
msms,ai_devi_example,105599700,154.584,0.0,0,0
msms,ai_devi_example,105626405,154.584,0.0,0,0
msms,ai_devi_example,105615807,154.584,0.0,0,0
msms,ai_devi_example,105652140,154.584,0.0,0,0
msms,ai_devi_example,105630746,154.584,0.0,0,0
msms,ai_devi_example,105620706,154.584,0.0,0,0
msms,ai_devi_example,105616993,155.082,-0.5,16.12,3248.38
msms,ai_devi_example,105628430,155.082,-0.7,16.46,6338.61
msms,ai_devi_example,105626195,155.082,-0.9,20.22,217919.70
msms,ai_devi_example,105622773,155.082,-0.5,16.90,5297.83
msms,ai_devi_example,105599700,155.082,-0.6,17.50,8431.22
msms,ai_devi_example,105626405,155.082,-0.7,17.93,17484.35
msms,ai_devi_example,105615807,155.082,-1.1,14.70,7687.43
msms,ai_devi_example,105652140,155.082,-1.2,18.70,86392.06
msms,ai_devi_example,105630746,155.082,-0.7,14.41,2791.52
msms,ai_devi_example,105620706,155.082,-4.8,16.38,322358.94
msms,ai_devi_example,105616993,156.066,0.0,0,0
msms,ai_devi_example,105628430,156.066,0.0,0,0
msms,ai_devi_example,105626195,156.066,0.0,0,0
msms,ai_devi_example,105622773,156.066,0.0,0,0
msms,ai_devi_example,105599700,156.066,0.6,1.25,604.60
msms,ai_devi_example,105626405,156.066,0.0,0,0
msms,ai_devi_example,105615807,156.066,0.0,0,0
msms,ai_devi_example,105652140,156.066,0.0,0,0
msms,ai_devi_example,105630746,156.066,0.0,0,0
msms,ai_devi_example,105620706,156.066,0.0,0,0
msms,ai_devi_example,105616993,156.691,0.0,0,0
msms,ai_devi_example,105628430,156.691,0.5,0.91,349.34
msms,ai_devi_example,105626195,156.691,0.0,0,0
msms,ai_devi_example,105622773,156.691,0.0,0,0
msms,ai_devi_example,105599700,156.691,0.0,0,0
msms,ai_devi_example,105626405,156.691,0.0,0,0
msms,ai_devi_example,105615807,156.691,0.0,0,0
msms,ai_devi_example,105652140,156.691,0.0,0,0
msms,ai_devi_example,105630746,156.691,0.0,0,0
msms,ai_devi_example,105620706,156.691,0.0,0,0
msms,ai_devi_example,105616993,156.969,0.0,0,0
msms,ai_devi_example,105628430,156.969,0.0,0,0
msms,ai_devi_example,105626195,156.969,0.0,0,0
msms,ai_devi_example,105622773,156.969,0.0,0,0
msms,ai_devi_example,105599700,156.969,0.0,0,0
msms,ai_devi_example,105626405,156.969,0.0,0,0
msms,ai_devi_example,105615807,156.969,0.0,0,0
msms,ai_devi_example,105652140,156.969,0.0,0,0
msms,ai_devi_example,105630746,156.969,0.5,2.10,406.42
msms,ai_devi_example,105620706,156.969,0.0,0,0
msms,ai_devi_example,105616993,157.351,0.0,0,0
msms,ai_devi_example,105628430,157.351,0.0,0,0
msms,ai_devi_example,105626195,157.351,1.9,1.07,11574.31
msms,ai_devi_example,105622773,157.351,0.0,0,0
msms,ai_devi_example,105599700,157.351,0.0,0,0
msms,ai_devi_example,105626405,157.351,0.0,0,0
msms,ai_devi_example,105615807,157.351,0.0,0,0
msms,ai_devi_example,105652140,157.351,0.0,0,0
msms,ai_devi_example,105630746,157.351,0.0,0,0
msms,ai_devi_example,105620706,157.351,0.0,0,0
msms,ai_devi_example,105616993,158.092,0.0,0,0
msms,ai_devi_example,105628430,158.092,0.6,1.35,521.54
msms,ai_devi_example,105626195,158.092,0.0,0,0
msms,ai_devi_example,105622773,158.092,0.6,1.97,617.59
msms,ai_devi_example,105599700,158.092,0.0,0,0
msms,ai_devi_example,105626405,158.092,0.8,1.08,1049.77
msms,ai_devi_example,105615807,158.092,0.0,0,0
msms,ai_devi_example,105652140,158.092,0.0,0,0
msms,ai_devi_example,105630746,158.092,0.0,0,0
msms,ai_devi_example,105620706,158.092,0.0,0,0
msms,ai_devi_example,105616993,159.112,0.0,0,0
